StudyID,SLEEPmeas,PTSDmeas,esID,SleepOutcome,ES_type,zcor,varcor,smd,varsmd,r_og,p_og,N_og,M_ptsd_og,SD_ptsd_og,N_ptsd_og,M_nonptsd_og,SD_nonptsd_og,N_nonptsd_og,d_og,dvar_og,r,p,N,M_ptsd,SD_ptsd,N_ptsd,M_nonptsd,SD_nonptsd,N_nonptsd,d,dvar,DoubleChecked,SleepMeasureType,sleepmeas_v1.1diary,sleepmeas_v1.2actigraphy,sleepmeas_v2.1selfreport,sleepmeas_v2.2actigraphy,sleepmeas_v3.1selfreport,sleepmeas_v3.2diary,pubyear,sebsetpubyear_mean,pubyear_mc,PeerReviewed,peerreview,DescribedFidelityReliability,fidelitydescribed,DSMversionOfSeverityMeasure,DSMsev,PTSDinEnglish,PTSDenglish_v1.1no,PTSDenglish_v1.2mixed,PTSDenglish_v2.1yes,PTSDenglish_v2.2mixed,PTSDenglish_v3.1yes,PTSDenglish_v3.2no,ClinicalTrial_orNonCT,clinicaltrial,AnySleepDisruption,sleepdisruption,PTSDthresholdUsed,PTSDthreshold,OtherPsychConditions,otherpsych,nonPTSDtraumaType,nonPTSDtrauma,Agg_or_Raw,raw_agg,Country,usa_other,USpartState,M_age,subset_avgMage,Mage_mc,percentF,subset_MpercentF,percentF_mc,percentW,subset_MpercentW,percentW_mc,TraumaType,traumatype_v1.1combat,traumatype_v1.2assault,traumatype_v1.3refugee,traumatype_v1.4illness,traumatype_v1.5natural,traumatype_v2.1mixed,traumatype_v2.2assault,traumatype_v2.3refugee,traumatype_v2.4illness,traumatype_v2.5natural,traumatype_v3.1mixed,traumatype_v3.2combat,traumatype_v3.3refugee,traumatype_v3.4illness,traumatype_v3.5natural,traumatype_v4.1mixed,traumatype_v4.2combat,traumatype_v4.3assault,traumatype_v4.4illness,traumatype_v4.5natural,traumatype_v5.1mixed,traumatype_v5.2combat,traumatype_v5.3assault,traumatype_v5.4refugee,traumatype_v5.5natural,traumatype_v6.1mixed,traumatype_v6.2combat,traumatype_v6.3assault,traumatype_v6.4refugee,traumatype_v6.5illness,Nightmares,nightmares_01,Insomnia,insomnia_01,SleepApnea,TBI,PTSDpopType,poptype_v1.1veteran,poptype_v1.2mixed,poptype_v2.1civilian,poptype_v2.2mixed,poptype_v3.1civilian,poptype_v3.2veteran,SleepQuestionnaire,OtherspecifySleepquestionnairenotlisted,PTSDdiagnosticMeasure,OtherSpecifyPTSDdiagnosticmeasurenotlisted,PTSDdiagnosistool_v1.1scid,PTSDdiagnosistool_v1.2other,PTSDdiagnosistool_v2.1caps,PTSDdiagnosistool_v2.2other,PTSDseverityMeasure,OtherSpecifyPTSDseveritymeasurenotlisted,PTSDseverityMeasureType,ptsdsevmeasuretype_01,ptsdsevmeasuretype_10,PTSDmeasureAlpha,PTSDmeasureAlphaFromCurrentStudy,PSQImeanPTSD,subsetMpsqiPTSD,MpsqiPTSD_mc,PSQImeanNONPTSD,subsetPSQImeanNONPTSD,mpsqiNONPTSD_mc
3230,Actigraphy,Diagnosis,90,TST,d,,,0.001789507,0.043255831,,,,7.8018,1.29855,50,7.7984,2.39276,43,0,,,,,7.8018,1.29855,50,7.7984,2.39276,43,0,,,Actigraphy,0,1,0,1,0,0,2019,2017.714286,1.285714286,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.71349,-12.41349,78.8,55.32857143,23.47142857,57.6,64.975,-7.375,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,8.538571429,-0.708571429,5.42,6.391428571,-0.971428571
3230,Diary,Diagnosis,91,TST,d,,,-0.101099938,0.035805528,,,,8.1631,1.18726,54,8.4021,1.52262,58,-0.1751,,,,,8.1315,1.11472,54,8.2666,1.49791,58,-0.1751,,,Daily diary,1,0,0,0,0,1,2019,2017.714286,1.285714286,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.71349,-12.41349,78.8,55.32857143,23.47142857,57.6,64.975,-7.375,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,8.538571429,-0.708571429,5.42,6.391428571,-0.971428571
3230,MEQ,CAPS,92,Chronotype,r,0.251150666,0.016129032,,,0.246,0.049,65,,,,,,,,,0.246,0.049,65,,,,,,,,,,Self-report measure (includes chronotype measures),,,,,,,2019,,,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,,,78.8,,,57.6,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,MEQ,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,,,5.42,,
3230,MEQ,PCL,93,Chronotype,r,0.029008134,0.016129032,,,0.029,0.817,65,,,,,,,,,0.029,0.817,65,,,,,,,,,,Self-report measure (includes chronotype measures),,,,,,,2019,,,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,,,78.8,,,57.6,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,MEQ,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,,,5.42,,
3230,MEQ,Diagnosis,94,Chronotype,d,,,-0.204351656,0.030695518,,,,46.6462,10.0381,65,48.5909,8.85608,66,-0.205,,,,,46.6462,10.0381,65,48.5909,8.85608,66,-0.205,,,Self-report measure (includes chronotype measures),,,,,,,2019,,,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,,,78.8,,,57.6,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,MEQ,,SCID,,1,0,0,0,,,,,,,,7.83,,,5.42,,
3230,Actigraphy,CAPS,95,BED,r,-0.218407819,0.021276596,,,-0.215,0.134,50,,,,,,,,,-0.215,0.134,50,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Actigraphy,PCL,96,BED,r,-0.10943478,0.021276596,,,-0.109,0.452,50,,,,,,,,,-0.109,0.452,50,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Diary,CAPS,97,BED,r,-0.199609496,0.018867925,,,-0.172,0.204,56,,,,,,,,,-0.197,0.145,56,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Diary,PCL,98,BED,r,-0.168578995,0.018867925,,,-0.15,0.268,56,,,,,,,,,-0.167,0.22,56,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,CAPS,99,BED,r,-0.330533423,0.016393443,,,-0.143,0.261,64,,,,,,,,,-0.319,0.01,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,PCL,100,BED,r,-0.189226643,0.016393443,,,-0.033,0.798,64,,,,,,,,,-0.187,0.138,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,Diagnosis,101,BED,d,,,-0.097407837,0.031791684,,,,24.237,2.47302,64,24.0456,1.98162,62,0.0847,,,,,23.862,1.76236,64,24.0456,1.98162,62,-0.1015,0.0318,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3230,Actigraphy,Diagnosis,102,BED,d,,,0.154216288,0.038295069,,,,24.8958,1.51568,50,24.6545,1.58659,55,0.1606,,,,,24.8958,1.51568,50,24.6545,1.58659,55,0.1606,,,Actigraphy,0,1,0,1,0,0,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3230,Diary,Diagnosis,103,BED,d,,,0.13766543,0.035181644,,,,24.387,1.4125,56,24.0598,1.60638,58,0.2178,,,,,24.4175,1.50733,56,24.1953,1.6906,58,0.2178,,,Daily diary,1,0,0,0,0,1,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3344,PSQI,PCL,104,WAKE,r,-0.088228219,0.016393443,,,-0.088,0.489,64,,,,,,,,,-0.088,0.489,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2016.90411,3.095890411,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,38.66223284,17.33776716,3.9,52.86760563,-48.96760563,37.9,57.91959412,-20.01959412,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,0.85,Yes,,11.29829787,,,6.707,
3344,PSQI,Diagnosis,105,WAKE,d,,,-0.248529014,0.041565864,,,,5.57,2.13,64,6.11,2.2,39,-0.2504,,,,,5.57,2.13,64,6.11,2.2,39,-0.2504,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.357143,2.642857143,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,37.28036296,18.71963704,3.9,49.36071429,-45.46071429,37.9,64.22725909,-26.32725909,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,,,,,,,,,10.21615385,,,6.700833333,
3344,PSQI,PCL,106,TST,r,-0.150117575,0.016393443,,,-0.149,0.24,64,,,,,,,,,-0.149,0.24,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.403846,2.596153846,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,38.78895,17.21105,3.9,54.20384615,-50.30384615,37.9,56.78856857,-18.88856857,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,0.85,Yes,,10.574,,,6.416153846,
3344,PSQI,Diagnosis,107,TST,d,,,-0.102050235,0.04131658,,,,6.5,2.3,64,6.74,2.39,39,-0.1028,,,,,6.5,2.3,64,6.74,2.39,39,-0.1028,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.714286,2.285714286,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,37.71349,18.28651,3.9,55.32857143,-51.42857143,37.9,64.975,-27.075,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,,,,,,,,,8.538571429,,,6.391428571,
3344,PSQI,PCL,108,BED,r,0.072124804,0.016393443,,,0.072,0.57,64,,,,,,,,,0.072,0.57,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2016.90411,3.095890411,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,38.66223284,17.33776716,3.9,52.86760563,-48.96760563,37.9,57.91959412,-20.01959412,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,0.85,Yes,,11.29829787,,,6.707,
3344,PSQI,Diagnosis,109,BED,d,,,-0.143070953,0.041365391,,,,23.07,2.14,64,23.37,1.98,39,-0.1441,,,,,23.07,2.14,64,23.37,1.98,39,-0.1441,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.357143,2.642857143,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,Yes,1,No,0,Yes,0,raw,0,USA,0,LA,56,37.28036296,18.71963704,3.9,49.36071429,-45.46071429,37.9,64.22725909,-26.32725909,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,,,,,,,,,10.21615385,,,6.700833333,
3765,PSQI,CAPS,110,WAKE,r,0.003500014,0.007633588,,,0.0035,,134,,,,,,,,,0.0035,,134,,,,,,,,,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2014,2016.90411,-2.904109589,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,Brazil,1,,39.9,38.66223284,1.237767164,74.7,52.86760563,21.83239437,,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,,No alpha reported,14,11.29829787,2.701702128,8,6.707,1.293
3765,PSQI,Diagnosis,111,WAKE,d,,,0.347011404,0.049510419,,,,7.1548,2.5644,134,6.1666,4.0557,24,0.3461,,,,,7.1548,2.5644,134,6.1666,4.0557,24,0.3461,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2014,2017.357143,-3.357142857,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,Brazil,1,,39.9,37.28036296,2.619637037,74.7,49.36071429,25.33928571,,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,,,,,,,,14,11.56692308,3.783846154,8,6.700833333,1.299166667
3765,PSQI,CAPS,112,BED,r,0.01835206,0.007518797,,,0.01835,,136,,,,,,,,,0.01835,,136,,,,,,,,,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2014,2016.90411,-2.904109589,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,Brazil,1,,39.9,38.66223284,1.237767164,74.7,52.86760563,21.83239437,,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,,No alpha reported,14,11.29829787,2.701702128,8,6.707,1.293
3765,PSQI,Diagnosis,113,BED,d,,,0.035374314,0.049023518,,,,22.424,3.937,136,22.2779,5.009,24,0.034,,,,,22.424,3.937,136,22.2779,5.009,24,0.034,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2014,2017.357143,-3.357142857,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,Brazil,1,,39.9,37.28036296,2.619637037,74.7,49.36071429,25.33928571,,,,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,,,,,,,,14,11.62615385,3.783846154,8,6.700833333,1.299166667
3774,PSQI,CAPS,114,WAKE,r,-0.011000444,0.024390244,,,-0.011,0.945,44,,,,,,,,,-0.011,0.945,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.66223284,-7.962232836,88.6,52.86760563,35.73239437,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,CAPS,,Clinician rated,1,0,,No alpha reported,11.5,11.29829787,0.201702128,,6.707,
3774,PSQI,MPSS_SR,115,WAKE,r,-0.133792642,0.024390244,,,-0.133,0.388,44,,,,,,,,,-0.133,0.388,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.66223284,-7.962232836,88.6,52.86760563,35.73239437,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,MPSS-SR,,Self-report,0,1,,No alpha reported,11.5,11.29829787,0.201702128,,6.707,
3774,PSQI,CAPS,116,TST,r,0.06107583,0.024390244,,,0.061,0.695,44,,,,,,,,,0.061,0.695,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.403846,1.596153846,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.78895,-8.08895,88.6,54.20384615,34.39615385,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,CAPS,,Clinician rated,1,0,,No alpha reported,11.5,11.55658537,0.926,,6.416153846,
3774,PSQI,MPSS_SR,117,TST,r,-0.143986873,0.024390244,,,-0.143,0.354,44,,,,,,,,,-0.143,0.354,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.403846,1.596153846,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.78895,-8.08895,88.6,54.20384615,34.39615385,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,MPSS-SR,,Self-report,0,1,,No alpha reported,11.5,10.574,0.926,,6.416153846,
3774,PSQI,MPSS_SR,118,BED,r,0.003000009,0.024390244,,,0.003,0.982,44,,,,,,,,,0.003,0.982,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.66223284,-7.962232836,88.6,52.86760563,35.73239437,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,MPSS-SR,,Self-report,0,1,,No alpha reported,11.5,11.29829787,0.201702128,,6.707,
3774,PSQI,CAPS,119,BED,r,-0.090244188,0.024390244,,,-0.09,0.563,44,,,,,,,,,-0.09,0.563,44,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,IV,0,No,1,0,0,0,0,1,Clinical trial,0,Yes,1,No,0,No,0,,,raw,0,Canada,1,,30.7,38.66223284,-7.962232836,88.6,52.86760563,35.73239437,,,,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS/SCID,,0,1,0,1,CAPS,,Clinician rated,1,0,,No alpha reported,11.5,11.29829787,0.201702128,,6.707,
3850,PSQI,CAPS,120,WAKE,r,0.021003088,0.007092199,,,0.021,,144,,,,,,,,,0.021,,144,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2012,2016.90411,-4.904109589,Yes,0,Yes,0,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,No,0,No,0,,,aggregate,1,USA,0,MO,33.7,38.66223284,-4.962232836,100,52.86760563,47.13239437,67,57.91959412,9.080405882,Sexual/ Physical Assault,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,0.91,Yes,11.26,11.29829787,-0.038297872,,6.707,
